101,sg03 q1,A (11..29) B (11..35) C (21..40),[final velocity = `\(\mathrm{ms^{-1}}\)]A/10+(B*C)/100s3[final displacement = `\(\mathrm{m}\)]A*C/100+(B*C*C)/2000s3,2012-09-18 10:01:29.357283,2012-09-18 10:03:20.218994,An object has initial velocity \(`A/10`\mathrm{ms^{-1}}\) and moves with acceleration \(`B/10`\mathrm{ms^{-2}}\) for \(`C/10`\mathrm{s}\). Find the final velocity and the final displacement from its initial position.,s2,sg03,An object has initial velocity \(`A/10`\mathrm{ms^{-1}}\) and moves with acceleration \(`B/10`\mathrm{ms^{-2}}\) for \(`C/10`\mathrm{s}\). Find the final velocity and the final displacement from its initial position.,1
102,sg03 q2,A (11..29) B (11..35) C (21..40),[final velocity = `\(\mathrm{ms^{-1}}\)](A*A/100+2*B*C/100)^0.5s3,2012-09-18 10:08:02.949069,2012-09-18 10:08:02.955619,An object has initial velocity \(`A/10`\mathrm{ms^{-1}}\) and moves with acceleration \(`B/10`\mathrm{ms^{-2}}\) until its displacement from its initial position is \(`C/10`\mathrm{m}\). Find the final velocity.,s2,sg03,An object has initial velocity \(`A/10`\mathrm{ms^{-1}}\) and moves with acceleration \(`B/10`\mathrm{ms^{-2}}\) until its displacement from its initial position is \(`C/10`\mathrm{m}\). Find the final velocity.,1
103,sg03 q3,A (11..29) B (41..75) C (21..40),[displacement  = `\(\mathrm{m}\)](A+B)*C/200s3,2012-09-18 12:27:38.029312,2012-09-18 12:27:38.036782,"An object gradually speeds up from \(`A/10`\mathrm{ms^{-1}}\) to  \(`B/10`\mathrm{ms^{-1}}\), taking  \(`C/10`\mathrm{s}\) to do so. Find the final displacement from its initial position.",s2,sg03,"An object gradually speeds up from \(`A/10`\mathrm{ms^{-1}}\) to  \(`B/10`\mathrm{ms^{-1}}\), taking  \(`C/10`\mathrm{s}\) to do so. Find the final displacement from its initial position.",1
107,sg03 q6,A (11..45) B (11..19) C (46..70),[displacement  = `\(\mathrm{m}\)](C*C-A*A)/(20*B),2012-09-18 13:28:02.754539,2012-09-18 13:28:02.767152,An object is initially moving at  \(`A/10`\mathrm{ms^{-1}}\) and is speeding up with an acceleration of \(`B/10`\mathrm{ms^{-2}}\). Find its displacement from its initial position when its speed is \(`C/10`\mathrm{ms^{-1}}\).,s3,sg03,An object is initially moving at  \(`A/10`\mathrm{ms^{-1}}\) and is speeding up with an acceleration of \(`B/10`\mathrm{ms^{-2}}\). Find its displacement from its initial position when its speed is \(`C/10`\mathrm{ms^{-1}}\).,1
105,sg03 q5,A (21..45) B (11..19) C (11..20),[acceleration  = `\(\mathrm{ms^{-2}}\)]-20*B/(C*C),2012-09-18 13:11:25.486233,2012-09-18 13:21:12.1847,An object is initially moving at  \(`A/10`\mathrm{ms^{-1}}\) and after \(`C/10`\mathrm{s}\) of uniform acceleration it is \(`A*C/100-B/10`\mathrm{m}\) from its starting point (in the direction of its initial motion). Find its acceleration.,s3,sg03,An object is initially moving at  \(`A/10`\mathrm{ms^{-1}}\) and after \(`C/10`\mathrm{s}\) of uniform acceleration it is \(`A*C/100-B/10`\mathrm{m}\) from its starting point (in the direction of its initial motion). Find its acceleration.,1
108,sg03 q7,A (21..45) B (46..70) C (11..19),[speed  = `\(\mathrm{ms^{-1}}\)]A/10+2*C/B,2012-09-18 13:35:54.523757,2012-09-18 16:41:11.223443,"A uniformly accelerating object is initially moving at  \(`A/10`\mathrm{ms^{-1}}\) and \(`B/10`\mathrm{s}\) later its displacement from its starting point is  \(-`C/10`\mathrm{m}\) (so it ends up ""behind"" its starting point with respect to its initial direction of motion). Find its final speed.",s3,sg03,"A uniformly accelerating object is initially moving at  \(`A/10`\mathrm{ms^{-1}}\) and \(`B/10`\mathrm{s}\) later its displacement from its starting point is  \(-`C/10`\mathrm{m}\) (so it ends up ""behind"" its starting point with respect to its initial direction of motion). Find its final speed.",1
114,sg01retest1-b,A (11111..99991),[`]A/1000h3,2012-09-21 14:11:55.329975,2012-09-21 14:11:55.339061,Express \(`A/1000`\) to 3 s.f.,h5,sg01,Express \(`A/1000`\) to 3 s.f.,1
113,sg01retest1-a,A (1111..9999),[`]A/10000h3,2012-09-21 14:10:48.809406,2012-09-21 14:11:26.543447,Express \(`A/10000`\) to 3 s.f.,h4,sg01,Express \(`A/10000`\) to 3 s.f.,1
115,sg01retest1-c,A (111..999),[`]A/10000h3,2012-09-21 14:12:41.181982,2012-09-21 14:13:22.649213,Express \(`A/10000`\) to 3 s.f.,h3,sg01,Express \(`A/10000`\) to 3 s.f.,1
118,sg01retest1-d,A (1..9),[`]Ah3,2012-09-21 14:19:43.366078,2012-09-21 14:19:43.377385,Express \(`A`\) to 3 s.f.,h0,sg01,Express \(`A`\) to 3 s.f.,1
121,sg01retest2-b,A (1..9),G[\(a = \)]Ah3[\(b = \)]6h0,2012-09-21 14:23:06.297968,2012-09-21 15:19:42.077614,Express \(`A`\mathrm{MW}\) in \(\mathrm{W}\) to 3 s.f. State the values of \(a\) and \(b\) in \(a \times 10^b\mathrm{W}\),h1,sg01,Express \(`A`\mathrm{MW}\) in \(\mathrm{W}\) to 3 s.f. State the values of \(a\) and \(b\) in \(a \times 10^b\mathrm{W}\),1
119,sg01retest1-e,A (11111..90000),[`]A/100h3,2012-09-21 14:20:22.123704,2012-09-21 14:27:44.319424,Express \(`A/100`\) to 3 s.f.,h5,sg01,Express \(`A/100`\) to 3 s.f.,1
126,sg01retest 4,A (22..77) B (21..66),[Radius`\(\mathrm{mm}\)]B/20[Cross-sectional area in \(\mathrm{mm^2}\)`\(\mathrm{mm^2}\)]pi*(B/20)^2[Cross-sectional area in \(\mathrm{m^2}\)`\(\mathrm{m^2}\)]pi*(B/20000)^2[Volume in \(\mathrm{m^3}\)`\(\mathrm{m^3}\)](A*pi*(B/200000)^2)/10,2012-09-21 14:55:56.742257,2012-09-28 15:05:55.811195,"A piece of cylindrical wire has a length of \(`A`\mathrm{mm}\) and a diameter of \(`B/10`\mathrm{mm}\). Find the following details of the wire (to avoid rounding errors, you are advised to work to at least 3 s.f., though answers may be given to 2 s.f.):",s2,sg01,"A piece of cylindrical wire has a length of \(`A`\mathrm{mm}\) and a diameter of \(`B/10`\mathrm{mm}\). Find the following details of the wire (to avoid rounding errors, you are advised to work to at least 3 s.f., though answers may be given to 2 s.f.):",1
109,sg03 q8,A (49..65) B (14..19),[minimum deceleration = `\(\mathrm{ms^{-2}}\)]A*A/(20*B),2012-09-18 13:45:00.38328,2012-09-28 22:31:00.715672,A plane travelling at \(`A`\mathrm{ms^{-1}}\) wishes to land on an aircraft carrier. The landing deck is \(`10*B`\mathrm{m}\) long. For obvious reasons its stopping distance is critical. What is the minimum constant deceleration necessary if the plane is to come to rest within the landing deck?,s2,sg03,A plane travelling at \(`A`\mathrm{ms^{-1}}\) wishes to land on an aircraft carrier. The landing deck is \(`10*B`\mathrm{m}\) long. For obvious reasons its stopping distance is critical. What is the minimum constant deceleration necessary if the plane is to come to rest within the landing deck?,1
142,sg04 weight and drag,"",[]451h0,2012-10-07 11:56:43.672927,2012-10-07 12:07:17.665208,"A ball is falling though a fluid. The diagrams show the weight and drag forces acting on the ball, with the lengths of the arrows showing the sizes of these forces. Enter the three-digit number formed by combining, in order, the numbers of the diagrams which correctly and consistently show the ball when (i) it has just been released from rest, (ii) it is falling at less than terminal velocity (iii) it has reached terminal velocity.",s2,sg04,"A ball is falling though a fluid. The diagrams show the weight and drag forces acting on the ball, with the lengths of the arrows showing the sizes of these forces. Enter the three-digit number formed by combining, in order, the numbers of the diagrams which correctly and consistently show the ball when (i) it has just been released from rest, (ii) it is falling at less than terminal velocity (iii) it has reached terminal velocity.",1
155,Inclined plane 1a,A (11..29),[Weight`\(\mathrm{N}\)]A*0.981[Normal reaction`\(\mathrm{N}\)]A*0.981*cos(23*pi/180)[Friction`\(\mathrm{N}\)]A*0.981*sin(23*pi/180),2012-10-18 11:08:50.932679,2012-10-18 11:09:04.966844,"Given that the mass of the sliding object is \(`A/10`\mathrm{kg}\), find the magnitudes of the weight, the normal reaction force and the frictional force.",s3,sg08,"Given that the mass of the sliding object is \(`A/10`\mathrm{kg}\), find the magnitudes of the weight, the normal reaction force and the frictional force.",1
141,sg04 trailer and towbar.,A (101..199) B (55..99) C (101..155),[Tension at A = `\(\mathrm{N}\)](A*C/100+B)[Tension at B = `\(\mathrm{N}\)]((A+15)*C/100+B),2012-10-07 11:40:20.341876,2012-10-07 12:10:31.688084,"The diagram shows a trailer of mass \(`A`\mathrm{kg}\) being towed along by a towbar. If the resistances to motion total \(`B`\) newtons and the acceleration is \(`C/100`\mathrm{ms^{-2}}\), find the tension in the towbar at the end marked A. If the mass of the towbar itself is \(15\mathrm{kg}\), find the tension at end B.",s3,sg04,"The diagram shows a trailer of mass \(`A`\mathrm{kg}\) being towed along by a towbar. If the resistances to motion total \(`B`\) newtons and the acceleration is \(`C/100`\mathrm{ms^{-2}}\), find the tension in the towbar at the end marked A. If the mass of the towbar itself is \(15\mathrm{kg}\), find the tension at end B.",1
146,sg05 three force eq 1,A (11..44) B (45..69),[magnitude`\(\mathrm{N}\)]((A^2+B^2)^0.5)/10[Angle with Q = `°]atan(B/A)*180/pi,2012-10-18 08:32:58.555976,2012-10-18 11:13:43.863168,"Given the magnitudes A = \(`A/10`\mathrm{N}\) and B = \(`B/10`\mathrm{N}\), Find the magnitude C and the angle \(\theta\).",s3,sg05,"Given the magnitudes A = \(`A/10`\mathrm{N}\) and B = \(`B/10`\mathrm{N}\), Find the magnitude C and the angle \(\theta\).",1
324,Solve quadratic 1,"A (1,3,5) B (2,4,6)",[\(x=\)`(smaller root)]-A[\(x=\)`(greater root)]B,2013-09-16 16:52:11.61962,2013-09-16 16:54:41.354512,"Solve the quadratic equation \(x^2+`A-B`x-`A*B`=0\), giving the smaller (or more negative) root first.",h0,c1ch2,"Solve the quadratic equation \(x^2+`A-B`x-`A*B`=0\), giving the smaller (or more negative) root first.",1
156,Inclined plane 2,A (11..29) B (11..39),[Weight`\(\mathrm{N}\)]A*0.981[Normal reaction`\(\mathrm{N}\)]A*0.981*cos(B*pi/180)[Net force`\(\mathrm{N}\)]A*0.981*sin(B*pi/180)[Acceleration `\(\mathrm{ms^{-2}}\)]9.81*sin(B*pi/180),2012-10-19 13:24:35.061003,2012-10-19 13:32:08.977388,"The inclination of the slope is \(\theta=`B`°\). Given that the mass of the sliding object is \(`A/10`\mathrm{kg}\) and that friction is negligible, find the magnitudes of the weight, normal reaction force, net force and acceleration.",s3,sg08,"The inclination of the slope is \(\theta=`B`°\). Given that the mass of the sliding object is \(`A/10`\mathrm{kg}\) and that friction is negligible, find the magnitudes of the weight, normal reaction force, net force and acceleration.",1
152,sg05 two tugs 2,A (54..78),[B`\(\mathrm{kN}\)]A*tan(36*pi/180)[Combined force from tugs`\(\mathrm{kN}\)]A/cos(36*pi/180)[Acceleration`\(\mathrm{ms^{-2}}\)](A/cos(36*pi/180)-40)/150,2012-10-18 09:11:45.112144,2012-10-19 17:14:24.226283,"The two tugs from an earlier question adjust the forces they exert so that the resultant of their forces acts due east, but they still pull in the directions shown. If the magnitude of  A = \(`A`\mathrm{kN}\),  find the magnitude of B and the magnitude of the resultant pull of the two tugs. Finally, given that the mass of the vessel being pulled is \(150\) tonnes and that there is a resistance force of \(40\mathrm{kN}\) due west, find the acceleration.",s3,sg05,"The two tugs from an earlier question adjust the forces they exert so that the resultant of their forces acts due east, but they still pull in the directions shown. If the magnitude of  A = \(`A`\mathrm{kN}\),  find the magnitude of B and the magnitude of the resultant pull of the two tugs. Finally, given that the mass of the vessel being pulled is \(150\) tonnes and that there is a resistance force of \(40\mathrm{kN}\) due west, find the acceleration.",1
140,sg04 car 3,A (201..251) B (501..551) C (261..299),[Deceleration = `\(\mathrm{ms^{-2}}\)](A^2)/(C*20)[Mass = `\(\mathrm{kg}\)](B*10)/((A^2)/(C*20))[Weight = `\(\mathrm{N}\)]9.81*(B*10)/((A^2)/(C*20)),2012-09-26 17:57:47.663701,2012-10-07 12:16:16.103853,"A car is travelling at \(`A/10`\mathrm{ms^{-1}}\) when a constant braking force of \(`B*10`\mathrm{N}\) is applied, bringing the car to rest after it has travelled \(`C/10`\mathrm{m}\). Use suvat to find the magnitude of the deceleration and then use F=ma to find the mass of the car (assuming that the braking force is the only force causing the deceleration). Finally, calculate the weight of the car.",s3,sg04,"A car is travelling at \(`A/10`\mathrm{ms^{-1}}\) when a constant braking force of \(`B*10`\mathrm{N}\) is applied, bringing the car to rest after it has travelled \(`C/10`\mathrm{m}\). Use suvat to find the magnitude of the deceleration and then use F=ma to find the mass of the car (assuming that the braking force is the only force causing the deceleration). Finally, calculate the weight of the car.",1
147,sg05 three force eq 2,A (11..38) B (49..69),[magnitude`\(\mathrm{N}\)]((-(A^2)+B^2)^0.5)/10[Angle = `°]acos(A/B)*180/pi,2012-10-18 08:38:25.588742,2012-10-23 21:51:07.063663,"Alternatively, given the magnitudes of A = \(`A/10`\mathrm{N}\) and C = \(`B/10`\mathrm{N}\), find the magnitude of B and the angle \(\theta\).",s3,sg05,"Alternatively, given the magnitudes of A = \(`A/10`\mathrm{N}\) and C = \(`B/10`\mathrm{N}\), find the magnitude of B and the angle \(\theta\).",1
143,Skydiver,A (50..60) B (40..60) ,[k before chute opens`\(\mathrm{Nm^{-2}s^2}\)]539.5/(A^2)[k after chute opens`\(\mathrm{Nm^{-2}s^2}\)]53955/(B^2)[initial acceleration`\(\mathrm{ms^{-2}}\)]9.81[deceleration `\(\mathrm{ms^{-2}}\)](A^2)*981/(B^2)-9.81,2012-10-07 12:51:34.194176,2012-10-07 18:02:17.069237,"A skydiver falls through the air reaching a terminal velocity of \(`A`\mathrm{ms^{-1}}\) before she opens her parachute, which slows her to a lower terminal velocity of \(`B/10`\mathrm{ms^{-1}}\) before she reaches the ground. Air resistance can be modelled as being proportional to the square of the speed, i.e. \(R=kv^2\) for some constant \(k\). Assuming the mass of the skydiver to be  \(55\mathrm{kg}\), estimate the different values of \(k\) before and after opening the parachute. Also state the skydiver's initial acceleration, assuming she starts from rest, and find the magnitude of her deceleration immediately after opening her parachute, assuming she is travelling at \(`A`\mathrm{ms^{-1}}\) when the chute fully opens. ",s3,sg04,"A skydiver falls through the air reaching a terminal velocity of \(`A`\mathrm{ms^{-1}}\) before she opens her parachute, which slows her to a lower terminal velocity of \(`B/10`\mathrm{ms^{-1}}\) before she reaches the ground. Air resistance can be modelled as being proportional to the square of the speed, i.e. \(R=kv^2\) for some constant \(k\). Assuming the mass of the skydiver to be  \(55\mathrm{kg}\), estimate the different values of \(k\) before and after opening the parachute. Also state the skydiver's initial acceleration, assuming she starts from rest, and find the magnitude of her deceleration immediately after opening her parachute, assuming she is travelling at \(`A`\mathrm{ms^{-1}}\) when the chute fully opens. ",1
148,sg05 three force eq 2 - copy,A (11..78) B (49..79),[magnitude of A`\(\mathrm{N}\)](A/10)*cos(B*pi/180)[magnitude of B`\(\mathrm{N}\)](A/10)*sin(B*pi/180),2012-10-18 08:41:16.25391,2012-10-23 21:53:15.73425,"Finally, given the magnitude of C = \(`A/10`\mathrm{N}\) and  the angle \(\theta = `B`°\), find the magnitudes of A and B",s3,sg05,"Finally, given the magnitude of C = \(`A/10`\mathrm{N}\) and  the angle \(\theta = `B`°\), find the magnitudes of A and B",1
153,Inclined plane 1,"",0,2012-10-18 11:04:37.604234,2012-10-19 13:20:44.554253,State the magnitude of the resultant of the three forces,s2,sg05,State the magnitude of the resultant of the three forces,1
145,net force equilibrium,"",0h0,2012-10-18 08:31:04.274577,2012-10-18 08:31:04.28874,"Given the forces are in equilibrium, state the magnitude of the resultant of A, B and C",s2,sg05,"Given the forces are in equilibrium, state the magnitude of the resultant of A, B and C",1
165,Horizontal projectile 3,A (21..55) B (101..250),[Horizontal component = `\(\mathrm{ms^{-1}}\)]A/10[Vertical component = `\(\mathrm{ms^{-1}}\) downwards]9.81*(B/100)[magnitude`\(\mathrm{ms^{-1}}\)]((A/10)^2+(9.81*(B/100))^2)^0.5[angle`°]atan((9.81*(B/10))/A)*180/pis2,2012-10-23 16:16:55.492656,2012-11-08 23:34:51.713165,A projectile is launched horizontally with speed \(u=`A/10`\mathrm{ms^{-1}}\). After \(t=`B/100`\mathrm{s}\) it has velocity \(v\) as shown. Find the horizontal and vertical components of this velocity and hence calculate the magnitude of \(v\) and the angle that it makes with the horizontal. ,s3,sg05,A projectile is launched horizontally with speed \(u=`A/10`\mathrm{ms^{-1}}\). After \(t=`B/100`\mathrm{s}\) it has velocity \(v\) as shown. Find the horizontal and vertical components of this velocity and hence calculate the magnitude of \(v\) and the angle that it makes with the horizontal. ,1
150,sg05 two tugs 1,A (54..78) B (35..49),[magnitude`\(\mathrm{kN}\)]((A^2+B^2)^0.5)[Angle with south = `°](atan(A/B)*180/pi)+36,2012-10-18 09:03:47.464687,2012-10-19 17:12:13.687737,Two tug boats exert forces A and B on a ship as shown.  Their magnitudes are A = \(`A`\mathrm{kN}\) and B = \(`B`\mathrm{kN}\). Find the magnitude of their resultant and the angle the resultant makes with due south.,s3,sg05,Two tug boats exert forces A and B on a ship as shown.  Their magnitudes are A = \(`A`\mathrm{kN}\) and B = \(`B`\mathrm{kN}\). Find the magnitude of their resultant and the angle the resultant makes with due south.,1
287,linear algebra Q2,"",0,2013-06-04 13:08:55.152668,2013-06-04 14:24:47.467189,Watch the video and then solve the Q2 questions in the booklet from memory. Answer 0 to confirm,h0,"",Watch the video and then solve the Q2 questions in the booklet from memory. Answer 0 to confirm,262
144,sg05 two force resultant,A (11..44) B (45..69),[magnitude`\(\mathrm{N}\)]((A^2+B^2)^0.5)/10[Angle with Q = `°]atan(A/B)*180/pi,2012-10-18 08:15:24.366213,2012-10-18 08:46:03.205056,Perpendicular forces P and Q act on an object as shown. Their magnitudes are P = \(`A/10`\mathrm{N}\) and Q = \(`B/10`\mathrm{N}\). Find the magnitude of their resultant and the angle the resultant makes with the force Q.,s3,sg05,Perpendicular forces P and Q act on an object as shown. Their magnitudes are P = \(`A/10`\mathrm{N}\) and Q = \(`B/10`\mathrm{N}\). Find the magnitude of their resultant and the angle the resultant makes with the force Q.,1
157,resolving 1,A (23..78) B (11..39),[Horizontal component = `\(\mathrm{N}\)]0.1*A*cos(B*pi/180)s3[Vertical component = `\(\mathrm{N}\)]0.1*A*sin(B*pi/180)s3,2012-10-21 17:34:21.627567,2012-10-21 17:35:43.952528,A force of magnitude \(`A/10`\mathrm{N}\) acts at an angle \(\theta = `B`°\) to the horizontal. Find the horizontal and vertical components of this force to 3 s.f.,s2,sg05,A force of magnitude \(`A/10`\mathrm{N}\) acts at an angle \(\theta = `B`°\) to the horizontal. Find the horizontal and vertical components of this force to 3 s.f.,1
159,resolving weight,A (23..78) B (11..39),[Component down slope = `\(\mathrm{N}\)]0.1*A*sin(B*pi/180)s3[Component perpendicular to slope = `\(\mathrm{N}\)]0.1*A*cos(B*pi/180)s3,2012-10-22 08:57:06.990846,2012-10-22 08:58:51.707447,An object with weight \(`A/10`\mathrm{N}\) rests on a plane inclined at an angle \(\theta = `B`°\) to the horizontal. Find the components of the weight acting down the slope and perpendicular to the slope (to 3 s.f.),s2,sg05,An object with weight \(`A/10`\mathrm{N}\) rests on a plane inclined at an angle \(\theta = `B`°\) to the horizontal. Find the components of the weight acting down the slope and perpendicular to the slope (to 3 s.f.),1
168,Beam,A (201..299) B (11..19) C (21..29),[Reaction at A`\(\mathrm{N}\)]A*(100-C)/(200-B-C)[Reaction at B`\(\mathrm{N}\)]A*(100-B)/(200-B-C),2012-11-26 04:42:22.573845,2012-11-27 23:02:58.84276,"A uniform plank is \(2\mathrm{m}\) long and has weight \(`A`\mathrm{N}\). It rests on supports A and B which are positioned at distances \(x=`B`\mathrm{cm}\) and \(y=`C`\mathrm{cm}\) from the ends as shown. Find the reaction force at each support, giving answers to 3 s.f.",s3,sg06,"A uniform plank is \(2\mathrm{m}\) long and has weight \(`A`\mathrm{N}\). It rests on supports A and B which are positioned at distances \(x=`B`\mathrm{cm}\) and \(y=`C`\mathrm{cm}\) from the ends as shown. Find the reaction force at each support, giving answers to 3 s.f.",1
158,resolving 3 forces,A (11..44) B (11..34),[Tension = `\(\mathrm{N}\)]A/(2*sin(B*pi/180)),2012-10-21 17:50:19.980889,2012-10-22 09:00:16.469202,"The diagram shows an object which is in equilibrium with three forces acting on it: its weight \(W=`A`\mathrm{N}\) and the equal tensions in two strings each inclined at an angle \(\theta=`B`°\) to the horizontal. By considering the vertical components of the forces, find the magnitude of the tension in the strings.",s3,sg05,"The diagram shows an object which is in equilibrium with three forces acting on it: its weight \(W=`A`\mathrm{N}\) and the equal tensions in two strings each inclined at an angle \(\theta=`B`°\) to the horizontal. By considering the vertical components of the forces, find the magnitude of the tension in the strings.",1
160,Inclined plane by resolving,A (11..29) B (11..39),[Weight`N]A*0.981[Component down slope`N)]A*0.981*sin(B*pi/180)[Component perpendicular`N]A*0.981*cos(B*pi/180)[Normal reaction`\(\mathrm{N}\)]A*0.981*cos(B*pi/180)[Acceleration `\(\mathrm{ms^{-2}}\)]9.81*sin(B*pi/180),2012-10-22 10:15:42.670939,2012-10-26 19:55:34.329172,"The inclination of the slope is \(\theta=`B`°\) and the mass of the sliding object is \(`A/10`\mathrm{kg}\). Friction is negligible. Find the weight and the components of the weight down and perpendicular to the slope, and hence  find the normal reaction force and the acceleration.",s3,sg08,"The inclination of the slope is \(\theta=`B`°\) and the mass of the sliding object is \(`A/10`\mathrm{kg}\). Friction is negligible. Find the weight and the components of the weight down and perpendicular to the slope, and hence  find the normal reaction force and the acceleration.",1
166,Couple,A (31..59) B (41..51) C (31..39),[moment about A`Nm]A*B/100[moment about B`Nm]A*B/100[moment about C`Nm]A*B/100,2012-11-25 17:29:08.714251,2012-11-25 17:29:08.76387,"A couple consists of two forces, each of magnitude \(F=`A/10` \mathrm{N}\) acting in opposite directions, separated by a distance \(d=`B/10` \mathrm{m}\) Calculate the torque of the couple and state the magnitude of its moment about A, B (which is \(`C/10` \mathrm{m}\) to the right of A) and C (which is an unknown distance to the right of A)",s2,sg06,"A couple consists of two forces, each of magnitude \(F=`A/10` \mathrm{N}\) acting in opposite directions, separated by a distance \(d=`B/10` \mathrm{m}\) Calculate the torque of the couple and state the magnitude of its moment about A, B (which is \(`C/10` \mathrm{m}\) to the right of A) and C (which is an unknown distance to the right of A)",1
169,pole,A (25..35) B (111..155) C (61..74),[Weight`\(\mathrm{N}\)]B*0.981[x = `\(\mathrm{m}\)]sin(C*pi/180)[y = `\(\mathrm{m}\)](A/20)*cos(C*pi/180)[Tension = `\(\mathrm{N}\)]0.981*B*A/(20*tan(C*pi/180))s2,2012-11-26 06:48:51.515231,2012-11-30 21:26:12.540121,"A uniform pole \(`A/10`\mathrm{m}\) long, of mass \(`B/10`\mathrm{kg}\), pivots at its lower end and is held in place at an angle \(\theta=`C`°\) by a horizontal rope attached to the pole \(1\mathrm{m}\) from its lower end. Find the weight of the pole, the distances x and y, and the tension in the rope.",s3,sg06,"A uniform pole \(`A/10`\mathrm{m}\) long, of mass \(`B/10`\mathrm{kg}\), pivots at its lower end and is held in place at an angle \(\theta=`C`°\) by a horizontal rope attached to the pole \(1\mathrm{m}\) from its lower end. Find the weight of the pole, the distances x and y, and the tension in the rope.",1
161,Inclined plane gold.,A (18..45),[\(\theta = \)`\(°\)]180*asin(A/98.1)/pi,2012-10-22 10:28:00.803968,2012-10-22 10:28:57.681752,Friction is negligible and the acceleration of the sliding object is \(`A/10`\mathrm{ms^{-2}}\). Find the angle \(\theta\) to the nearest degree.,s2,sg05,Friction is negligible and the acceleration of the sliding object is \(`A/10`\mathrm{ms^{-2}}\). Find the angle \(\theta\) to the nearest degree.,1
167,Hinged Beam,A (21..31) B (81..99) C (3..8),[Force = ` \(\mathrm{N}\)]B/20*A/(A-C),2012-11-25 18:02:44.323399,2012-11-25 18:08:30.705898,A uniform beam of length \(`A` \mathrm{cm}\) and weight  \(`B/10` \mathrm{N}\) is hinged at one end A. Find the upward force that needs to be exerted a distance  \(d=`C` \mathrm{cm}\) from the other end in order to hold the beam in equilibrium,s2,sg06,A uniform beam of length \(`A` \mathrm{cm}\) and weight  \(`B/10` \mathrm{N}\) is hinged at one end A. Find the upward force that needs to be exerted a distance  \(d=`C` \mathrm{cm}\) from the other end in order to hold the beam in equilibrium,1
175,Resistor calculations 2a,A (4..9) B (3..9) C (3..9),[Resistance of arrangement 1`\(k\Omega\)]10*(A+1/(1/B+1/C))[Resistance of arrangement 2`\(k\Omega\)]10*(1/(1/(A+B)+1/C)),2013-01-27 14:15:36.708857,2013-01-30 09:43:47.659494,"You are given three resistors \(R_1=`10*A`k\Omega\),  \(R_2=`10*B`k\Omega\)   and  \(R_3=`10*C`k\Omega\).

Calculate the overall resistance of each arrangement above. Give your answers to 3 s.f.",s3,sg11,"You are given three resistors \(R_1=`10*A`k\Omega\),  \(R_2=`10*B`k\Omega\)   and  \(R_3=`10*C`k\Omega\).

Calculate the overall resistance of each arrangement above. Give your answers to 3 s.f.",1
171,Series resistor calculation,A (4..9) B (3..9) C (3..9),[Resistance of combination`\(\Omega\)]10*(A+B+C)[p.d. across \(R_2\)`\(\mathrm{V}\)]2*B/A[p.d. across \(R_3\)`\(\mathrm{V}\)]2*C/A,2013-01-26 17:09:25.402073,2013-01-26 17:11:53.017612,"In the arrangement shown above, \(R_1=`10*A`\Omega\),  \(R_2=`10*B`\Omega\)   and  \(R_3=`10*C`\Omega\).

Calculate the resistance of the combination of all three resistors in series.

Given that the voltage across \(R_1=2 \mathrm{V}\), find the voltages across \(R_2\) and \(R_3\)",s3,sg11,"In the arrangement shown above, \(R_1=`10*A`\Omega\),  \(R_2=`10*B`\Omega\)   and  \(R_3=`10*C`\Omega\).

Calculate the resistance of the combination of all three resistors in series.

Given that the voltage across \(R_1=2 \mathrm{V}\), find the voltages across \(R_2\) and \(R_3\)",1
172,Resistors in parallel,A (2..4) B (1..4) C (1..4) D (1..4),[voltage across \(R_2\)`\(\mathrm{V}\)]A*D*C[voltage across \(R_1\)`\(\mathrm{V}\)]A*D*C[current through \(R_1\)`\(\mathrm{A}\)]C*D/B[current through combination`\(\mathrm{A}\)]D+C*D/B[Resistance of combination`\(\Omega\)]A*(1/B+1/C)^(-1),2013-01-27 11:12:13.233736,2013-01-27 14:29:36.779343,"In the arrangement shown, \(R_1=`A*B`\Omega\) and \(R_2=`A*C`\Omega\). The current through \(R_2\) is \(`D`\mathrm{A}\). Find to 3 s.f.  the voltage across \(R_2\), the voltage across \(R_1\), the current through \(R_1\), the overall current through the combination of \(R_1\) and \(R_2\) and hence the overall resistance of this combination of resistors.",s3,sg11,"In the arrangement shown, \(R_1=`A*B`\Omega\) and \(R_2=`A*C`\Omega\). The current through \(R_2\) is \(`D`\mathrm{A}\). Find to 3 s.f.  the voltage across \(R_2\), the voltage across \(R_1\), the current through \(R_1\), the overall current through the combination of \(R_1\) and \(R_2\) and hence the overall resistance of this combination of resistors.",1
